127.0.0.1 - - [17/Jan/2022:16:46:48 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:52:44 +0530] "GET /ProjectKFC/AdminPage.jsp HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:52:47 +0530] "GET /ProjectKFC/ShowProductsAdmin.jsp? HTTP/1.1" 200 11721
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:52:53 +0530] "GET /ProjectKFC/Update.jsp? HTTP/1.1" 200 983
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:52:56 +0530] "GET /ProjectKFC/OrderStatus? HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:52:56 +0530] "GET /ProjectKFC/OrderStatus.jsp HTTP/1.1" 200 822
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:52:59 +0530] "GET /ProjectKFC/AdminPage.jsp HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:53:01 +0530] "GET /ProjectKFC/Insert.jsp? HTTP/1.1" 200 845
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:53:02 +0530] "GET /ProjectKFC/InsertProduct.jsp? HTTP/1.1" 200 2157
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:53:34 +0530] "GET /ProjectKFC/InsertProduct.jsp? HTTP/1.1" 200 2157
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:54:50 +0530] "GET /ProjectKFC/AdminPage.jsp HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:54:52 +0530] "GET /ProjectKFC/ShowProductsAdmin.jsp? HTTP/1.1" 200 11721
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:55:03 +0530] "GET /ProjectKFC/StatusUpdate.jsp?proName=Coffee%20Mousse%20Cake HTTP/1.1" 200 2019
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:55:09 +0530] "POST /ProjectKFC/statusUpdate HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:55:09 +0530] "GET /ProjectKFC/ShowProductsAdmin.jsp HTTP/1.1" 200 11720
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:55:12 +0530] "GET /ProjectKFC/StatusUpdate.jsp?proName=Coffee%20Mousse%20Cake HTTP/1.1" 200 2019
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:55:16 +0530] "POST /ProjectKFC/statusUpdate HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:55:16 +0530] "GET /ProjectKFC/ShowProductsAdmin.jsp HTTP/1.1" 200 11721
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:55:26 +0530] "GET /ProjectKFC/StatusUpdate.jsp?proName=Big%2012%20Bucket HTTP/1.1" 200 2009
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:55:36 +0530] "GET /ProjectKFC/PriceUpdate?productName1=Big+12+Bucket&productNewPrice=799 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:55:36 +0530] "GET /ProjectKFC/ShowProductsAdmin.jsp HTTP/1.1" 200 11721
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:56:37 +0530] "GET /ProjectKFC/AdminPage.jsp HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:56:41 +0530] "GET /ProjectKFC/Update.jsp? HTTP/1.1" 200 983
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:56:43 +0530] "GET /ProjectKFC/OrderStatus? HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:56:43 +0530] "GET /ProjectKFC/OrderStatus.jsp HTTP/1.1" 200 822
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:59:47 +0530] "GET /ProjectKFC/AdminPage.jsp HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:59:51 +0530] "GET /ProjectKFC/login.jsp HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [17/Jan/2022:16:59:53 +0530] "GET /ProjectKFC/Register.jsp HTTP/1.1" 200 1884
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:00:01 +0530] "POST /ProjectKFC/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:00:01 +0530] "GET /ProjectKFC/login.jsp HTTP/1.1" 200 1671
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:00:07 +0530] "GET /ProjectKFC/Register.jsp HTTP/1.1" 200 1884
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:00:17 +0530] "POST /ProjectKFC/s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:00:17 +0530] "GET /ProjectKFC/Register.jsp HTTP/1.1" 200 1971
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:00:36 +0530] "POST /ProjectKFC/s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:00:36 +0530] "GET /ProjectKFC/Register.jsp HTTP/1.1" 200 1965
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:00 +0530] "GET /ProjectKFC/login.jsp HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:07 +0530] "POST /ProjectKFC/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:07 +0530] "GET /ProjectKFC/mainPage.jsp HTTP/1.1" 200 3336
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:11 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10145
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:12 +0530] "GET /ProjectKFC/product.jsp?pname=Family%20Feast HTTP/1.1" 200 736
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:17 +0530] "GET /ProjectKFC/cart?Quantity=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:17 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10145
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:19 +0530] "GET /ProjectKFC/cart.jsp?userId=24 HTTP/1.1" 200 3917
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:28 +0530] "GET /ProjectKFC/payment.jsp?userId=24 HTTP/1.1" 200 1831
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:40:56 +0530] "GET /ProjectKFC/creditCard.jsp?Paymrnts=Creditcard HTTP/1.1" 200 2377
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:41:14 +0530] "POST /ProjectKFC/payment HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:41:14 +0530] "GET /ProjectKFC/confirmOrder.jsp HTTP/1.1" 200 395
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:41:19 +0530] "POST /ProjectKFC/insertOrder HTTP/1.1" 500 1808
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:21 +0530] "POST /ProjectKFC/insertOrder HTTP/1.1" 200 22
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:26 +0530] "GET /ProjectKFC/cart.jsp?userId=24 HTTP/1.1" 200 2091
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:28 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10145
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:29 +0530] "GET /ProjectKFC/product.jsp?pname=Stay%20Home%20Bucket HTTP/1.1" 200 736
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:33 +0530] "GET /ProjectKFC/cart?Quantity=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:33 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10145
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:34 +0530] "GET /ProjectKFC/cart.jsp?userId=24 HTTP/1.1" 200 2721
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:36 +0530] "GET /ProjectKFC/payment.jsp?userId=24 HTTP/1.1" 200 1831
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:38 +0530] "GET /ProjectKFC/creditCard.jsp?Paymrnts=Creditcard HTTP/1.1" 200 2377
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:53 +0530] "POST /ProjectKFC/payment HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:42:53 +0530] "GET /ProjectKFC/confirmOrder.jsp HTTP/1.1" 200 395
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:43:05 +0530] "POST /ProjectKFC/insertOrder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:43:05 +0530] "GET /ProjectKFC/OrderConfirm.jsp HTTP/1.1" 200 570
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:43:12 +0530] "GET /ProjectKFC/mainPage.jsp? HTTP/1.1" 200 3336
0:0:0:0:0:0:0:1 - - [17/Jan/2022:17:43:15 +0530] "GET /ProjectKFC/showOrders.jsp?userId=24 HTTP/1.1" 200 12746
