127.0.0.1 - - [13/Jan/2022:09:10:10 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:42:05 +0530] "GET /ProjectKFC/Register.jsp HTTP/1.1" 200 1965
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:42:39 +0530] "GET /ProjectKFC/login.jsp HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:42:44 +0530] "POST /ProjectKFC/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:42:44 +0530] "GET /ProjectKFC/mainPage.jsp HTTP/1.1" 200 3343
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:42:44 +0530] "GET /ProjectKFC/image/Bucket.png HTTP/1.1" 200 1716519
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:42:44 +0530] "GET /ProjectKFC/image/KFC%20Logo2.png HTTP/1.1" 200 412996
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:42:54 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10147
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:42:58 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10147
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:42:59 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 200 17778
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:45:31 +0530] "GET /ProjectKFC/mainPage.jsp HTTP/1.1" 200 3343
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:45:36 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 500 2746
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:45:46 +0530] "GET /ProjectKFC/login.jsp HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:45:51 +0530] "POST /ProjectKFC/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:45:51 +0530] "GET /ProjectKFC/mainPage.jsp HTTP/1.1" 200 3343
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:45:54 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 200 17778
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:11 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10147
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:12 +0530] "GET /ProjectKFC/product.jsp?pname=Family%20Feast HTTP/1.1" 200 736
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:16 +0530] "GET /ProjectKFC/cart?Quantity=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:17 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10147
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:19 +0530] "GET /ProjectKFC/cart.jsp?userId=126 HTTP/1.1" 200 2713
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:25 +0530] "GET /ProjectKFC/payment.jsp?userId=126 HTTP/1.1" 200 1833
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:30 +0530] "GET /ProjectKFC/creditCard.jsp?Paymrnts=Creditcard HTTP/1.1" 200 2379
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:48 +0530] "POST /ProjectKFC/payment HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:49 +0530] "GET /ProjectKFC/confirmOrder.jsp HTTP/1.1" 200 395
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:54 +0530] "POST /ProjectKFC/insertOrder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:54 +0530] "GET /ProjectKFC/OrderConfirm.jsp HTTP/1.1" 200 570
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:46:56 +0530] "GET /ProjectKFC/mainPage.jsp? HTTP/1.1" 200 3343
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:47:00 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 200 18208
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:47:10 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10147
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:47:17 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 200 18208
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:47:36 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 200 18206
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:47:40 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10147
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:47:42 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 200 18206
0:0:0:0:0:0:0:1 - - [13/Jan/2022:10:48:35 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 200 18766
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:21:42 +0530] "GET /ProjectKFC/cart.jsp?userId=126 HTTP/1.1" 500 2734
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:21:45 +0530] "GET /ProjectKFC/login.jsp HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:21:55 +0530] "POST /ProjectKFC/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:21:55 +0530] "GET /ProjectKFC/mainPage.jsp HTTP/1.1" 200 3343
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:22:15 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10147
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:33:23 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 200 18766
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:33:32 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10147
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:33:36 +0530] "GET /ProjectKFC/product.jsp?pname=Super%20Snacker%20Combo HTTP/1.1" 200 736
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:33:41 +0530] "GET /ProjectKFC/cart?Quantity=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:33:41 +0530] "GET /ProjectKFC/showProducts.jsp HTTP/1.1" 200 10147
0:0:0:0:0:0:0:1 - - [13/Jan/2022:14:33:44 +0530] "GET /ProjectKFC/showOrders.jsp?userId=126 HTTP/1.1" 200 18766
